source,source_id,school_name,normalised_school_name,school_code,suburb,country,state,postcode,type,sector,latitude,longitude,is_sehs,selectivity_type,entry_year_levels,test_provider,test_name,offers_medicine,offers_dentistry
ACARA,47057,Mount Marrow State School,Mount Marrow State School,,Mount Marrow,Australia,QLD,4306,Primary,Public,-27.6033,152.621,FALSE,,,,,FALSE,FALSE
ACARA,45060,Mount Martha Primary School,Mount Martha Primary School,,Mount Martha,Australia,VIC,3934,Primary,Public,-38.2756,145.014,FALSE,,,,,FALSE,FALSE
ACARA,46850,Mount Mee State School,Mount Mee State School,,Mount Mee,Australia,QLD,4521,Primary,Public,-27.0805,152.771,FALSE,,,,,FALSE,FALSE
ACARA,47019,Mount Molloy State School,Mount Molloy State School,,Mount Molloy,Australia,QLD,4871,Primary,Public,-16.6738,145.335,FALSE,,,,,FALSE,FALSE
ACARA,46766,Mount Morgan Central State School,Mount Morgan Central State School,,Mount Morgan,Australia,QLD,4714,Primary,Public,-23.6458,150.388,FALSE,,,,,FALSE,FALSE
ACARA,47415,Mount Morgan State High School,Mount Morgan State High School,,Mount Morgan,Australia,QLD,4714,Secondary,Public,-23.644,150.387,FALSE,,,,,FALSE,FALSE
ACARA,47165,Mount Murchison State School,Mount Murchison State School,,Mount Murchison,Australia,QLD,4715,Primary,Public,-24.3338,150.538,FALSE,,,,,FALSE,FALSE
ACARA,46872,Mount Nebo State School,Mount Nebo State School,,Mount Nebo,Australia,QLD,4520,Primary,Public,-27.3965,152.784,FALSE,,,,,FALSE,FALSE
ACARA,40109,Mount Nelson Primary School,Mount Nelson Primary School,,Mount Nelson,Australia,TAS,7007,Primary,Public,-42.9129,147.322,FALSE,,,,,FALSE,FALSE
ACARA,47620,Mount Ommaney Special School,Mount Ommaney Special School,,Mount Ommaney,Australia,QLD,4074,Special,Public,-27.5421,152.942,FALSE,,,,,FALSE,FALSE
ACARA,42859,Mount Ousley Public School,Mount Ousley Public School,,Fairy Meadow,Australia,NSW,2519,Primary,Public,-34.3989,150.888,FALSE,,,,,FALSE,FALSE
ACARA,46458,Mount Perry State School,Mount Perry State School,,Mount Perry,Australia,QLD,4671,Primary,Public,-25.1821,151.643,FALSE,,,,,FALSE,FALSE
ACARA,48462,Mount Pleasant Primary School,"Mount Pleasant Primary School (Mount Pleasant, WA)",,Mount Pleasant,Australia,WA,6153,Primary,Public,-32.0299,115.845,FALSE,,,,,FALSE,FALSE
ACARA,49248,Mount Pleasant Primary School,"Mount Pleasant Primary School (Mount Pleasant, SA)",,Mount Pleasant,Australia,SA,5235,Primary,Public,-34.7744,139.054,FALSE,,,,,FALSE,FALSE
ACARA,44282,Mount Pleasant Primary School,Mount Pleasant Primary School (Ballarat),,Ballarat,Australia,VIC,3350,Primary,Public,-37.5778,143.858,FALSE,,,,,FALSE,FALSE
ACARA,41942,Mount Pleasant Public School,Mount Pleasant Public School,,Singleton,Australia,NSW,2330,Primary,Public,-32.4085,151.189,FALSE,,,,,FALSE,FALSE
ACARA,44850,Mount Pleasant Road Nunawading Primary School,Mount Pleasant Road Nunawading Primary School,,Nunawading,Australia,VIC,3131,Primary,Public,-37.8282,145.181,FALSE,,,,,FALSE,FALSE
ACARA,41461,Mount Pritchard East Public School,Mount Pritchard East Public School,,Mount Pritchard,Australia,NSW,2170,Primary,Public,-33.9051,150.912,FALSE,,,,,FALSE,FALSE
ACARA,41404,Mount Pritchard Public School,Mount Pritchard Public School,,Mount Pritchard,Australia,NSW,2170,Primary,Public,-33.8998,150.9,FALSE,,,,,FALSE,FALSE
ACARA,45585,Mount Ridley P-12 College,Mount Ridley P-12 College,,Craigieburn,Australia,VIC,3064,Combined,Public,-37.57920796,144.9218261,FALSE,,,,,FALSE,FALSE
ACARA,41737,Mount Riverview Public School,Mount Riverview Public School,,Mount Riverview,Australia,NSW,2774,Primary,Public,-33.7295,150.633,FALSE,,,,,FALSE,FALSE
ACARA,49904,Mount Rogers Primary School,Mount Rogers Primary School,,Melba,Australia,ACT,2615,Primary,Public,-35.2087,149.056,FALSE,,,,,FALSE,FALSE
ACARA,45565,Mount Rowan Secondary College,Mount Rowan Secondary College,,Wendouree,Australia,VIC,3355,Secondary,Public,-37.5199,143.834,FALSE,,,,,FALSE,FALSE
ACARA,52174,Mount Rowan Secondary College-LinkUp - Ballarat Learning Exchange Campus,Mount Rowan Secondary College-LinkUp - Ballarat Learning Exchange Campus,,Ballarat,Australia,VIC,3350,Secondary,Public,-37.5606,143.859,FALSE,,,,,FALSE,FALSE
ACARA,46668,Mount Samson State School,Mount Samson State School,,Mount Samson,Australia,QLD,4520,Primary,Public,-27.2943,152.851,FALSE,,,,,FALSE,FALSE
ACARA,46208,Mount Scopus Memorial College,Mount Scopus Memorial College,,Burwood,Australia,VIC,3125,Combined,Private,-37.8472,145.118,FALSE,,,,,FALSE,FALSE
ACARA,40865,Mount Scopus Memorial College - Fink Karp Ivany Campus,Mount Scopus Memorial College - Fink Karp Ivany Campus,,Caulfield South,Australia,VIC,3162,Combined,Private,-37.8996,145.034,FALSE,,,,,FALSE,FALSE
ACARA,46209,Mount Scopus Memorial College - Gandel Besen House Campus,Mount Scopus Memorial College - Gandel Besen House Campus,,St Kilda East,Australia,VIC,3183,Combined,Private,-37.8741,145.002,FALSE,,,,,FALSE,FALSE
ACARA,43705,Mount Sinai College,Mount Sinai College,,Maroubra,Australia,NSW,2035,Primary,Private,-33.9352,151.237,FALSE,,,,,FALSE,FALSE
ACARA,43660,Mount St Benedict College,Mount St Benedict College,,Pennant Hills,Australia,NSW,2120,Secondary,Private,-33.7406,151.06,FALSE,,,,,FALSE,FALSE
ACARA,47918,Mount St Bernard College,Mount St Bernard College,,Herberton,Australia,QLD,4887,Secondary,Private,-17.3779,145.384,FALSE,,,,,FALSE,FALSE
ACARA,43514,Mount St John Primary School,Mount St John Primary School,,Dorrigo,Australia,NSW,2453,Primary,Private,-30.3472,152.715,FALSE,,,,,FALSE,FALSE
ACARA,45964,Mount St Joseph Girls' College,Mount St Joseph Girls' College,,Altona,Australia,VIC,3018,Secondary,Private,-37.8639,144.812,FALSE,,,,,FALSE,FALSE
ACARA,43661,Mount St Joseph Milperra,Mount St Joseph Milperra,,Milperra,Australia,NSW,2214,Secondary,Private,-33.9419,150.994,FALSE,,,,,FALSE,FALSE
ACARA,43541,Mount St Patrick College,Mount St Patrick College,,Murwillumbah,Australia,NSW,2484,Secondary,Private,-28.3255,153.394,FALSE,,,,,FALSE,FALSE
ACARA,43526,Mount St Patrick Primary School,Mount St Patrick Primary School,,Murwillumbah,Australia,NSW,2484,Primary,Private,-28.3261,153.395,FALSE,,,,,FALSE,FALSE
ACARA,42846,Mount St Thomas Public School,Mount St Thomas Public School,,Wollongong,Australia,NSW,2500,Primary,Public,-34.4369,150.87,FALSE,,,,,FALSE,FALSE
ACARA,49949,Mount Stromlo High School,Mount Stromlo High School,,Waramanga,Australia,ACT,2611,Secondary,Public,-35.3549,149.054,FALSE,,,,,FALSE,FALSE
ACARA,40104,Mount Stuart Primary School,Mount Stuart Primary School,,Mount Stuart,Australia,TAS,7000,Primary,Public,-42.8751,147.299,FALSE,,,,,FALSE,FALSE
ACARA,47174,Mount Surprise State School,Mount Surprise State School,,Mount Surprise,Australia,QLD,4871,Primary,Public,-18.1465,144.32,FALSE,,,,,FALSE,FALSE
ACARA,46720,Mount Sylvia State School,Mount Sylvia State School,,Mount Sylvia,Australia,QLD,4343,Primary,Public,-27.7227,152.224,FALSE,,,,,FALSE,FALSE
ACARA,47020,Mount Tarampa State School,Mount Tarampa State School,,Mount Tarampa,Australia,QLD,4311,Primary,Public,-27.4553,152.49,FALSE,,,,,FALSE,FALSE
ACARA,48632,Mount Tarcoola Primary School,Mount Tarcoola Primary School,,Geraldton,Australia,WA,6530,Primary,Public,-28.8011,114.629,FALSE,,,,,FALSE,FALSE
ACARA,42890,Mount Terry Public School,Mount Terry Public School,,Albion Park,Australia,NSW,2527,Primary,Public,-34.5916,150.78,FALSE,,,,,FALSE,FALSE
ACARA,52256,Mount Torrens Christian School,Mount Torrens Christian School,,Mount Torrens,Australia,SA,5244,Combined,Private,-34.8731,138.963,FALSE,,,,,FALSE,FALSE
ACARA,47000,Mount Tyson State School,Mount Tyson State School,,Mount Tyson,Australia,QLD,4356,Primary,Public,-27.5747,151.569,FALSE,,,,,FALSE,FALSE
ACARA,41651,Mount Victoria Public School,Mount Victoria Public School,,Mount Victoria,Australia,NSW,2786,Primary,Public,-33.5913,150.254,FALSE,,,,,FALSE,FALSE
ACARA,42132,Mount View High School,Mount View High School,,Cessnock West,Australia,NSW,2325,Secondary,Public,-32.828,151.333,FALSE,,,,,FALSE,FALSE
ACARA,44912,Mount View Primary School,Mount View Primary School,,Glen Waverley,Australia,VIC,3150,Primary,Public,-37.8833,145.178,FALSE,,,,,FALSE,FALSE
ACARA,52138,Mount View Primary School-Mount View Deaf Facility,Mount View Primary School-Mount View Deaf Facility,,Glen Waverley,Australia,VIC,3150,Primary,Public,-37.8837,145.18,FALSE,,,,,FALSE,FALSE
ACARA,47321,Mount Warren Park State School,Mount Warren Park State School,,Mount Warren Park,Australia,QLD,4207,Primary,Public,-27.7261,153.205,FALSE,,,,,FALSE,FALSE
ACARA,42874,Mount Warrigal Public School,Mount Warrigal Public School,,Warilla,Australia,NSW,2528,Primary,Public,-34.5538,150.845,FALSE,,,,,FALSE,FALSE
ACARA,44863,Mount Waverley Heights Primary School,Mount Waverley Heights Primary School,,Mount Waverley,Australia,VIC,3149,Primary,Public,-37.8892,145.112,FALSE,,,,,FALSE,FALSE
ACARA,45220,Mount Waverley North Primary School,Mount Waverley North Primary School,,Mount Waverley,Australia,VIC,3149,Primary,Public,-37.868,145.142,FALSE,,,,,FALSE,FALSE
ACARA,44601,Mount Waverley Primary School,Mount Waverley Primary School,,Mount Waverley,Australia,VIC,3149,Primary,Public,-37.8809,145.124,FALSE,,,,,FALSE,FALSE
ACARA,45434,Mount Waverley Secondary College,Mount Waverley Secondary College,MWSC,Mount Waverley,Australia,VIC,3149,Secondary,Public,-37.8688,145.132,FALSE,program_only,7,Edutest,SEAL/SEALP entrance examination,FALSE,FALSE
ACARA,45435,Mount Waverley Secondary College-Junior Campus,Mount Waverley Secondary College-Junior Campus,MWSC,Mount Waverley,Australia,VIC,3149,Secondary,Public,-37.8657,145.131,FALSE,,,,,FALSE,FALSE
ACARA,46744,Mount Whitestone State School,Mount Whitestone State School,,Mount Whitestone,Australia,QLD,4347,Primary,Public,-27.6651,152.16,FALSE,,,,,FALSE,FALSE
ACARA,47567,Mountain Creek State High School,Mountain Creek State High School,,Mountain Creek,Australia,QLD,4557,Secondary,Public,-26.6888,153.104,FALSE,,,,,FALSE,FALSE
ACARA,47406,Mountain Creek State School,Mountain Creek State School,,Mountain Creek,Australia,QLD,4557,Primary,Public,-26.6913,153.103,FALSE,,,,,FALSE,FALSE
ACARA,44901,Mountain Gate Primary School,Mountain Gate Primary School,,Ferntree Gully,Australia,VIC,3156,Primary,Public,-37.8863,145.269,FALSE,,,,,FALSE,FALSE
ACARA,40249,Mountain Heights School,Mountain Heights School,,Queenstown,Australia,TAS,7467,Combined,Public,-42.0941,145.55,FALSE,,,,,FALSE,FALSE
ACARA,43897,Mountain View Adventist College,Mountain View Adventist College,,Doonside,Australia,NSW,2767,Combined,Private,-33.7685,150.872,FALSE,,,,,FALSE,FALSE
ACARA,43970,Mountains Christian College,Mountains Christian College,,Blackheath,Australia,NSW,2785,Combined,Private,-33.630364,150.277652,FALSE,,,,,FALSE,FALSE
ACARA,47517,Moura State High School,Moura State High School,,Moura,Australia,QLD,4718,Secondary,Public,-24.575,149.982,FALSE,,,,,FALSE,FALSE
ACARA,46950,Moura State School,Moura State School,,Moura,Australia,QLD,4718,Primary,Public,-24.5719,149.979,FALSE,,,,,FALSE,FALSE
ACARA,46964,Mourilyan State School,Mourilyan State School,,Mourilyan,Australia,QLD,4858,Primary,Public,-17.5855,146.044,FALSE,,,,,FALSE,FALSE
ACARA,45041,Movelle Primary School,Movelle Primary School,,Kings Park,Australia,VIC,3021,Primary,Public,-37.7376,144.776,FALSE,,,,,FALSE,FALSE
ACARA,40093,Mowbray Heights Primary School,Mowbray Heights Primary School,,Mowbray,Australia,TAS,7248,Primary,Public,-41.4028,147.133,FALSE,,,,,FALSE,FALSE
ACARA,41271,Mowbray Public School,Mowbray Public School,,Lane Cove,Australia,NSW,2066,Primary,Public,-33.8039,151.156,FALSE,,,,,FALSE,FALSE
ACARA,44255,Moyhu Primary School,Moyhu Primary School,,Moyhu,Australia,VIC,3732,Primary,Public,-36.5932,146.383,FALSE,,,,,FALSE,FALSE
ACARA,44239,Moyston Primary School,Moyston Primary School,,Moyston,Australia,VIC,3377,Primary,Public,-37.3017,142.768,FALSE,,,,,FALSE,FALSE
ACARA,43149,Mt Carmel School,Mt Carmel School,,Yass,Australia,NSW,2582,Primary,Private,-34.8419,148.909,FALSE,,,,,FALSE,FALSE
ACARA,46359,Mt Hira College,Mt Hira College,,Keysborough,Australia,VIC,3173,Combined,Private,-38.014,145.175,FALSE,,,,,FALSE,FALSE
ACARA,40388,Mt Maria College,Mt Maria College,,Mitchelton,Australia,QLD,4053,Secondary,Private,-27.4124,152.98,FALSE,,,,,FALSE,FALSE
ACARA,47671,Mt Maria College - Petrie,Mt Maria College - Petrie,,Petrie,Australia,QLD,4502,Secondary,Private,-27.2653,152.978,FALSE,,,,,FALSE,FALSE
ACARA,47873,Mt St Michael's College,Mt St Michael's College,,Ashgrove,Australia,QLD,4060,Combined,Private,-27.4446,152.988,FALSE,,,,,FALSE,FALSE
ACARA,43100,Mudgee High School,Mudgee High School,,Mudgee,Australia,NSW,2850,Secondary,Public,-32.5978,149.584,FALSE,,,,,FALSE,FALSE
ACARA,43013,Mudgee Public School,Mudgee Public School,,Mudgee,Australia,NSW,2850,Primary,Public,-32.5959,149.584,FALSE,,,,,FALSE,FALSE
ACARA,46519,Mudgeeraba Creek State School,Mudgeeraba Creek State School,,Mudgeeraba,Australia,QLD,4213,Primary,Public,-28.0868,153.347,FALSE,,,,,FALSE,FALSE
ACARA,47608,Mudgeeraba Special School,Mudgeeraba Special School,,Mudgeeraba,Australia,QLD,4213,Special,Public,-28.0779,153.364,FALSE,,,,,FALSE,FALSE
ACARA,46837,Mudgeeraba State School,Mudgeeraba State School,,Mudgeeraba,Australia,QLD,4213,Primary,Public,-28.0744,153.353,FALSE,,,,,FALSE,FALSE
ACARA,48061,Mueller College,Mueller College,,Rothwell,Australia,QLD,4022,Combined,Private,-27.2121,153.061,FALSE,,,,,FALSE,FALSE
ACARA,53089,Muhammadiyah Australia College,Muhammadiyah Australia College,,Melton,Australia,VIC,3337,Combined,Private,-37.68218796,144.6048993,FALSE,,,,,FALSE,FALSE
ACARA,40356,Muirden Senior College,Muirden Senior College,,Adelaide,Australia,SA,5000,Secondary,Private,-34.9333,138.601,FALSE,,,,,FALSE,FALSE
ACARA,41346,Muirfield High School,Muirfield High School,,North Rocks,Australia,NSW,2151,Secondary,Public,-33.7647,151.022,FALSE,,,,,FALSE,FALSE
ACARA,48186,Mukinbudin District High School,Mukinbudin District High School,,Mukinbudin,Australia,WA,6479,Combined,Public,-30.9161,118.208,FALSE,,,,,FALSE,FALSE
ACARA,41943,Mulbring Public School,Mulbring Public School,,Mulbring,Australia,NSW,2323,Primary,Public,-32.9013,151.479,FALSE,,,,,FALSE,FALSE
ACARA,50475,Mulga Bore School,Mulga Bore School,,Ti Tree,Australia,NT,0872,Combined,Public,-22.4523,134.211,FALSE,,,,,FALSE,FALSE
ACARA,49661,Mulga Street Primary School,Mulga Street Primary School,,Mount Gambier,Australia,SA,5290,Primary,Public,-37.8117,140.76,FALSE,,,,,FALSE,FALSE
ACARA,47135,Mulgildie State School,Mulgildie State School,,Mulgildie,Australia,QLD,4630,Primary,Public,-24.9631,151.134,FALSE,,,,,FALSE,FALSE
ACARA,41652,Mulgoa Public School,Mulgoa Public School,,Mulgoa,Australia,NSW,2745,Primary,Public,-33.8363,150.651,FALSE,,,,,FALSE,FALSE
ACARA,44433,Mulgrave Primary School,Mulgrave Primary School,,Mulgrave,Australia,VIC,3170,Primary,Public,-37.93273,145.19742,FALSE,,,,,FALSE,FALSE
ACARA,42457,Mullaley Public School,Mullaley Public School,,Mullaley,Australia,NSW,2379,Primary,Public,-31.0987,149.907,FALSE,,,,,FALSE,FALSE
ACARA,48682,Mullaloo Beach Primary School,Mullaloo Beach Primary School,,Mullaloo,Australia,WA,6027,Primary,Public,-31.7761,115.737,FALSE,,,,,FALSE,FALSE
ACARA,48637,Mullaloo Heights Primary School,Mullaloo Heights Primary School,,Mullaloo,Australia,WA,6027,Primary,Public,-31.7775,115.749,FALSE,,,,,FALSE,FALSE
ACARA,45519,Mullauna Secondary College,Mullauna Secondary College,,Mitcham,Australia,VIC,3132,Secondary,Public,-37.8069,145.19,FALSE,,,,,FALSE,FALSE
ACARA,42358,Mullaway Public School,Mullaway Public School,,Mullaway,Australia,NSW,2456,Primary,Public,-30.078,153.19,FALSE,,,,,FALSE,FALSE
ACARA,48187,Mullewa District High School,Mullewa District High School,,Mullewa,Australia,WA,6630,Combined,Public,-28.5367,115.513,FALSE,,,,,FALSE,FALSE
ACARA,43014,Mullion Creek Public School,Mullion Creek Public School,,Mullion Creek,Australia,NSW,2800,Primary,Public,-33.139,149.121,FALSE,,,,,FALSE,FALSE
ACARA,44890,Mullum Primary School,Mullum Primary School,,Ringwood,Australia,VIC,3134,Primary,Public,-37.7977,145.239,FALSE,,,,,FALSE,FALSE
ACARA,42382,Mullumbimby High School,Mullumbimby High School,,Mullumbimby,Australia,NSW,2482,Secondary,Public,-28.5586,153.495,FALSE,,,,,FALSE,FALSE
ACARA,42261,Mullumbimby Public School,Mullumbimby Public School,,Mullumbimby,Australia,NSW,2482,Primary,Public,-28.552,153.506,FALSE,,,,,FALSE,FALSE
ACARA,48716,Muludja Remote Community School,Muludja Remote Community School,,Fitzroy Crossing,Australia,WA,6765,Primary,Public,-18.159,125.761,FALSE,,,,,FALSE,FALSE
ACARA,42608,Mulwala Public School,Mulwala Public School,,Mulwala,Australia,NSW,2647,Primary,Public,-35.9871,146.007,FALSE,,,,,FALSE,FALSE
ACARA,42923,Mulwaree High School,Mulwaree High School,,Goulburn,Australia,NSW,2580,Secondary,Public,-34.7282,149.73,FALSE,,,,,FALSE,FALSE
ACARA,43088,Mulyan Public School,Mulyan Public School,,Cowra,Australia,NSW,2794,Primary,Public,-33.8225,148.688,FALSE,,,,,FALSE,FALSE
ACARA,43016,Mumbil Public School,Mumbil Public School,,Mumbil,Australia,NSW,2820,Primary,Public,-32.7224,149.053,FALSE,,,,,FALSE,FALSE
ACARA,43817,Mumbulla School for Rudolf Steiner Education,Mumbulla School for Rudolf Steiner Education,,Bega,Australia,NSW,2550,Primary,Private,-36.6725,149.847,FALSE,,,,,FALSE,FALSE
ACARA,42262,Mummulgum Public School,Mummulgum Public School,,Mummulgum,Australia,NSW,2469,Primary,Public,-28.848,152.802,FALSE,,,,,FALSE,FALSE
ACARA,49087,Mundaring Christian College,Mundaring Christian College,,Mundaring,Australia,WA,6073,Primary,Private,-31.8988,116.181,FALSE,,,,,FALSE,FALSE
ACARA,52267,Mundaring Christian College - Parkerville Campus,Mundaring Christian College - Parkerville Campus,,Parkerville,Australia,WA,6081,Secondary,Private,-31.8658,116.138,FALSE,,,,,FALSE,FALSE
ACARA,48463,Mundaring Primary School,Mundaring Primary School,,Mundaring,Australia,WA,6073,Primary,Public,-31.895,116.172,FALSE,,,,,FALSE,FALSE
ACARA,48464,Mundijong Primary School,Mundijong Primary School,,Mundijong,Australia,WA,6123,Primary,Public,-32.2911,115.985,FALSE,,,,,FALSE,FALSE
ACARA,46699,Mundingburra State School,Mundingburra State School,,Mundingburra,Australia,QLD,4812,Primary,Public,-19.2942,146.79,FALSE,,,,,FALSE,FALSE
ACARA,46867,Mundoo State School,Mundoo State School,,Wangan,Australia,QLD,4871,Primary,Public,-17.5667,146.011,FALSE,,,,,FALSE,FALSE
ACARA,47136,Mundubbera State College,Mundubbera State College,,Mundubbera,Australia,QLD,4626,Combined,Public,-25.5854,151.294,FALSE,,,,,FALSE,FALSE
ACARA,49250,Mundulla Primary School,Mundulla Primary School,,Mundulla,Australia,SA,5270,Primary,Public,-36.3576,140.693,FALSE,,,,,FALSE,FALSE
ACARA,40949,Mungalla Silver Lining School,Mungalla Silver Lining School,,Mutarnee,Australia,QLD,4816,Secondary,Private,-18.96667,146.292,FALSE,,,,,FALSE,FALSE
ACARA,53486,Mungalla Silver Lining School - Carins Associated Facility,Mungalla Silver Lining School - Carins Associated Facility,,Cairns,Australia,QLD,4870,Secondary,Private,-16.92052696,145.7735354,FALSE,,,,,FALSE,FALSE
ACARA,46751,Mungallala State School,Mungallala State School,,Mungallala,Australia,QLD,4467,Primary,Public,-26.4447,147.545,FALSE,,,,,FALSE,FALSE
ACARA,46564,Mungar State School,Mungar State School,,Mungar,Australia,QLD,4650,Primary,Public,-25.6039,152.591,FALSE,,,,,FALSE,FALSE
ACARA,42458,Mungindi Central School,Mungindi Central School,,Mungindi,Australia,NSW,2406,Combined,Public,-28.9802,148.991,FALSE,,,,,FALSE,FALSE
ACARA,48465,Munglinup Primary School,Munglinup Primary School,,Munglinup,Australia,WA,6450,Primary,Public,-33.7044,120.858,FALSE,,,,,FALSE,FALSE
ACARA,49652,Munno Para Primary School,Munno Para Primary School,,Munno Para,Australia,SA,5115,Primary,Public,-34.6698,138.701,FALSE,,,,,FALSE,FALSE
ACARA,47148,Murarrie State School,Murarrie State School,,Murarrie,Australia,QLD,4172,Primary,Public,-27.4618,153.101,FALSE,,,,,FALSE,FALSE
ACARA,44209,Murchison Primary School,Murchison Primary School,,Murchison,Australia,VIC,3610,Primary,Public,-36.6172,145.214,FALSE,,,,,FALSE,FALSE
ACARA,47446,Murgon State High School,Murgon State High School,,Murgon,Australia,QLD,4605,Secondary,Public,-26.237,151.945,FALSE,,,,,FALSE,FALSE
ACARA,46924,Murgon State School,Murgon State School,,Murgon,Australia,QLD,4605,Primary,Public,-26.2397,151.943,FALSE,,,,,FALSE,FALSE
ACARA,46459,Murphy's Creek State School,Murphy's Creek State School,,Murphys Creek,Australia,QLD,4352,Primary,Public,-27.4589,152.051,FALSE,,,,,FALSE,FALSE
ACARA,49681,Murputja Anangu School,Murputja Anangu School,,Alice Springs,Australia,SA,0872,Combined,Public,-26.1594,130.184,FALSE,,,,,FALSE,FALSE
ACARA,44661,Murrabit Group School,Murrabit Group School,,Murrabit,Australia,VIC,3579,Primary,Public,-35.5288,143.951,FALSE,,,,,FALSE,FALSE
ACARA,49468,Murray Bridge High School,Murray Bridge High School,,Murray Bridge,Australia,SA,5253,Secondary,Public,-35.1351,139.285,FALSE,,,,,FALSE,FALSE
ACARA,49251,Murray Bridge North School,Murray Bridge North School,,Murray Bridge,Australia,SA,5253,Primary,Public,-35.117,139.271,FALSE,,,,,FALSE,FALSE
ACARA,49532,Murray Bridge South Primary School,Murray Bridge South Primary School,,Murray Bridge,Australia,SA,5253,Primary,Public,-35.1323,139.282,FALSE,,,,,FALSE,FALSE
ACARA,49156,Murray Bridge Special School,Murray Bridge Special School,,Murray Bridge,Australia,SA,5253,Special,Public,-35.117,139.271,FALSE,,,,,FALSE,FALSE
ACARA,50106,Murray Downs School,Murray Downs School,,Ali Curung,Australia,NT,0872,Combined,Public,-21.0477,134.677,FALSE,,,,,FALSE,FALSE
ACARA,41298,Murray Farm Public School,Murray Farm Public School,,Carlingford,Australia,NSW,2118,Primary,Public,-33.7661,151.04,FALSE,,,,,FALSE,FALSE
ACARA,42714,Murray High School,Murray High School,,Lavington,Australia,NSW,2641,Secondary,Public,-36.0352,146.946,FALSE,,,,,FALSE,FALSE
ACARA,46998,Murray River Upper State School,Murray River Upper State School,,Murray Upper,Australia,QLD,4854,Primary,Public,-18.09,145.851,FALSE,,,,,FALSE,FALSE
ACARA,47053,Murray's Bridge State School,Murray's Bridge State School,,Murrays Bridge,Australia,QLD,4370,Primary,Public,-28.2931,152.118,FALSE,,,,,FALSE,FALSE
ACARA,45223,Murrayville Community College,Murrayville Community College,,Murrayville,Australia,VIC,3512,Combined,Public,-35.2656,141.177,FALSE,,,,,FALSE,FALSE
ACARA,42610,Murringo Public School,Murringo Public School,,Murringo,Australia,NSW,2586,Primary,Public,-34.2973,148.515,FALSE,,,,,FALSE,FALSE
ACARA,53526,Murrum Primary School,Murrum Primary School,,Weir Views,Australia,VIC,3338,Primary,Public,-37.72127381,144.56602,FALSE,,,,,FALSE,FALSE
ACARA,50481,Murrumba State Secondary College,Murrumba State Secondary College,,Murrumba Downs,Australia,QLD,4503,Secondary,Public,-27.2592,153.008,FALSE,,,,,FALSE,FALSE
ACARA,53172,Murrumbateman Public School,Murrumbateman Public School,,Murrumbateman,Australia,NSW,2582,Primary,Public,-34.9664454,149.0302879,FALSE,,,,,FALSE,FALSE
ACARA,44604,Murrumbeena Primary School,Murrumbeena Primary School,,Murrumbeena,Australia,VIC,3163,Primary,Public,-37.8862,145.07,FALSE,,,,,FALSE,FALSE
ACARA,42703,Murrumburrah High School,Murrumburrah High School,,Harden,Australia,NSW,2587,Secondary,Public,-34.5592,148.37,FALSE,,,,,FALSE,FALSE
ACARA,42611,Murrumburrah Public School,Murrumburrah Public School,,Murrumburrah,Australia,NSW,2587,Primary,Public,-34.5508,148.36,FALSE,,,,,FALSE,FALSE
ACARA,50143,Murrupurtiyanuwu Catholic Primary School,Murrupurtiyanuwu Catholic Primary School,,Wurrumiyanga,Australia,NT,0822,Primary,Private,-11.7587,130.638,FALSE,,,,,FALSE,FALSE
ACARA,41944,Murrurundi Public School,Murrurundi Public School,,Murrurundi,Australia,NSW,2338,Primary,Public,-31.7628,150.832,FALSE,,,,,FALSE,FALSE
ACARA,44306,Murtoa College,Murtoa College,,Murtoa,Australia,VIC,3390,Combined,Public,-36.6235,142.476,FALSE,,,,,FALSE,FALSE
ACARA,42336,Murwillumbah East Public School,Murwillumbah East Public School,,Murwillumbah,Australia,NSW,2484,Primary,Public,-28.3209,153.405,FALSE,,,,,FALSE,FALSE
ACARA,42376,Murwillumbah High School,Murwillumbah High School,,Murwillumbah,Australia,NSW,2484,Secondary,Public,-28.33466443,153.3905822,FALSE,,,,,FALSE,FALSE
ACARA,42263,Murwillumbah Public School,Murwillumbah Public School,,Murwillumbah,Australia,NSW,2484,Primary,Public,-28.3299,153.391,FALSE,,,,,FALSE,FALSE
ACARA,47225,Musgrave Hill State School,Musgrave Hill State School,,Southport,Australia,QLD,4215,Primary,Public,-27.9593,153.394,FALSE,,,,,FALSE,FALSE
ACARA,40842,Music Industry College,Music Industry College,,Fortitude Valley,Australia,QLD,4006,Secondary,Private,-27.4589,153.037,FALSE,,,,,FALSE,FALSE
ACARA,52944,Muslim Girls Grammar School,Muslim Girls Grammar School,,Granville,Australia,NSW,2142,Secondary,Private,-33.834848,151.0101571,FALSE,,,,,FALSE,FALSE
ACARA,42093,Muswellbrook High School,Muswellbrook High School,,Muswellbrook,Australia,NSW,2333,Secondary,Public,-32.2687,150.898,FALSE,,,,,FALSE,FALSE
ACARA,41945,Muswellbrook Public School,Muswellbrook Public School,,Muswellbrook,Australia,NSW,2333,Primary,Public,-32.2584,150.896,FALSE,,,,,FALSE,FALSE
ACARA,41996,Muswellbrook South Public School,Muswellbrook South Public School,,Muswellbrook,Australia,NSW,2333,Primary,Public,-32.2728,150.891,FALSE,,,,,FALSE,FALSE
ACARA,47104,Mutarnee State School,Mutarnee State School,,Mutarnee,Australia,QLD,4816,Primary,Public,-18.9551,146.287,FALSE,,,,,FALSE,FALSE
